ParentFile,Filename,shimmerLocaldB_sma3nz_stddevNorm,loudness_sma3_percentile20.0,F3amplitudeLogRelF0_sma3nz_amean,loudness_sma3_percentile50.0,loudness_sma3_amean,F2amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,F2amplitudeLogRelF0_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F1amplitudeLogRelF0_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2,alphaRatioV_sma3nz_stddevNorm,StddevUnvoicedSegmentLength,loudness_sma3_stddevNorm,loudness_sma3_percentile80.0,shimmerLocaldB_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,HNRdBACF_sma3nz_amean,slopeV500.1500_sma3nz_amean,loudness_sma3_meanRisingSlope,alphaRatioV_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F1amplitudeLogRelF0_sma3nz_stddevNorm
gemaps_part_diaper.csv,644911f52b74618ebffca02471bac983_Diaper-Change_10_male_180601_70124.wav_features_GeMAPSv01a.csv,0.7371181,0.5404264,-49.46936,2.169401,1.950276,-54.05054,-1.83025,0.121,-1.608245,58.00567,-85.52021,12.38019,1.028459,0.1226744,0.5971413,3.000166,2.308008,0.2029374,48.62172,1.656167,0.01233256,16.38608,12.984,45.62548,-1.140461
gemaps_part_diaper.csv,d42bd7311f50d5a3dfb3dcaae4f3b111_Diaper-Change_139_male_180821_300701.wav_features_GeMAPSv01a.csv,0.5889682,0.1527753,-155.5607,0.2248891,0.3080907,-153.0116,-0.5020736,0.6116667,-0.5398208,50.72038,-170.9738,3.327194,-1.709761,0.8971514,0.690781,0.4691334,1.195513,0.1136486,49.49255,9.199146,0.001917795,3.73085,-3.198737,47.39319,-0.4138862
gemaps_part_diaper.csv,3f52760171976396607f2ea380e2cb49_Diaper-Change_14_female_190518_509076.wav_features_GeMAPSv01a.csv,0.5870534,0.1065027,-182.0197,0.1355501,0.3317941,-181.7633,-0.2815004,0.4822222,-0.2854679,45.26834,-184.0956,10.19826,-1.891289,0.2820472,1.342624,0.3490873,2.005613,0.1191217,44.52945,3.766315,-0.004495191,6.931917,-3.705879,35.07008,-0.2802456
gemaps_part_diaper.csv,25cfdaa5023ce5d051f85af90f2efb70_Diaper-Change_126_male_180704_196235.wav_features_GeMAPSv01a.csv,0.5532214,0.07239625,-170.6581,0.08715492,0.1457467,-170.6821,-0.4039303,1.0075,-0.4029336,46.69048,-174.9041,1.186512,-1.086932,0.6856156,0.8994661,0.1878605,0.8888741,0.03255019,46.10513,9.092355,0.002160663,0.9660227,-2.822541,45.50396,-0.3787417
gemaps_part_diaper.csv,8b2a8b7aa8c1e12aad526e0054542c02_Diaper-Change_24_male_211110_1179971.wav_features_GeMAPSv01a.csv,0.8656253,0.08879441,-115.0837,0.3415342,0.9342434,-114.1313,-0.866883,0.4633333,-0.8831504,47.73011,-122.9583,5.675327,0.9748587,0.4207004,1.113958,1.994268,0.9162655,0.1469636,46.23708,7.6622,0.02979154,10.07104,10.21664,42.05478,-0.7830598
gemaps_part_diaper.csv,5ad0bb92f1343fcdf6eb0ebf1262fa51_Diaper-Change_154_female_180618_130963.wav_features_GeMAPSv01a.csv,1.296143,0.2131974,-87.2713,0.5261483,0.5583466,-77.34794,-0.9169311,0.2666667,-1.125931,49.58942,-76.06098,1.677414,-0.5215768,0.1504069,0.5925989,0.8829363,0.4299486,0.06374582,48.45404,15.29697,0.004758895,2.424969,-7.928608,47.91201,-1.227396
gemaps_part_diaper.csv,7918905ed2ad3d1e405fd494fc9cece0_Diaper-Change_162_female_190523_512289.wav_features_GeMAPSv01a.csv,0.8608077,0.2321321,-83.6649,0.4639772,1.28796,-82.97742,-1.273791,0.2725,-1.298121,49.44351,-99.07748,3.93515,0.413143,0.1749107,0.916868,2.559602,1.048443,0.09549464,47.92276,6.526972,0.03205241,8.549738,13.70913,45.50836,-1.056094
gemaps_part_diaper.csv,572072f195038e3ae51264e1db4b8f1b_Diaper-Change_32_male_220106_1249702.wav_features_GeMAPSv01a.csv,0.8630024,0.1831151,-155.5112,0.2828538,0.4459992,-153.8471,-0.4915912,0.3245454,-0.51553,47.0974,-158.8046,5.037575,-1.584444,0.3088207,0.7517582,0.7698114,1.006621,0.2339167,45.45489,7.673516,0.000558485,4.938016,-4.238637,42.05982,-0.4982926
gemaps_part_diaper.csv,09f48ad67f2c1f186fdd9cf2e1ac7569_Diaper-Change_276_male_180528_55031.wav_features_GeMAPSv01a.csv,0.629743,0.5955824,-143.6599,1.020254,1.455075,-142.9707,-0.5977651,0.3711111,-0.6068171,50.59048,-160.196,3.92635,12.71819,0.2686776,0.7525253,2.350585,1.597643,0.1337412,49.34951,3.98736,0.002470456,13.37486,0.7757493,46.66413,-0.4883175
gemaps_part_diaper.csv,751bb026b67a9b7dc5723ba9d683b847_Diaper-Change_37_male_180727_263926.wav_features_GeMAPSv01a.csv,0.6545695,0.5071012,-80.6236,0.906199,0.9489031,-80.00459,-1.050225,0.158,-1.068288,47.10076,-78.50493,4.231087,-0.7495202,0.1069392,0.4890736,1.354069,0.8185886,0.04884907,45.29649,8.837625,-0.01579524,7.655881,-9.884911,42.86967,-1.189584
gemaps_part_diaper.csv,569fbd202f54835c41aa9ceff146afe3_Diaper-Change_23_female_190216_460924.wav_features_GeMAPSv01a.csv,0.7890614,0.1886838,-174.5977,0.58887,0.5868419,-173.667,-0.3690889,0.838,-0.3843716,46.30265,-178.5751,8.982777,0.3632142,1.001906,0.6045826,0.9134041,1.359342,0.1117267,41.98592,2.301741,0.03545544,8.849028,10.04347,37.31987,-0.3356459
gemaps_part_diaper.csv,a32c3adf797692e7300e6de88d392047_Diaper-Change_NO-AGE_NO-GENDER_180624_139470.wav_features_GeMAPSv01a.csv,0.3874186,0.2362139,-46.46793,0.3117508,0.4771783,-48.51167,-1.852716,0.2825,-1.747213,48.45141,-56.19622,1.849167,0.6704564,0.3452807,0.6490327,0.7702261,1.07469,0.03136525,47.66592,3.81589,0.01796146,3.851857,7.97245,46.60224,-1.571078
gemaps_part_diaper.csv,78b05ae409b3be858f299cf5c8bc9b59_Diaper-Change_254_male_180716_234626.wav_features_GeMAPSv01a.csv,0.3405658,0.3143364,-98.47087,0.5570693,0.7261594,-98.05578,-1.004082,0.3371429,-1.011225,49.45664,-140.6598,2.690491,79.34728,0.4841993,0.6782273,1.179164,1.023687,0.04596923,47.54095,6.753821,0.01076383,2.557336,0.09133348,46.76615,-0.6608635
gemaps_part_diaper.csv,0b330615cd5ba45772e18e1839eb52dc_Diaper-Change_28_female_180704_197142.wav_features_GeMAPSv01a.csv,0.7372585,0.2229799,-112.9246,0.8776268,0.8987684,-115.9585,-0.8743792,0.544,-0.8251038,49.51768,-171.7897,1.297844,2.620719,0.4428363,0.7333291,1.631004,0.9593523,0.01485363,49.05481,5.135657,0.003787576,4.952076,1.679976,48.21983,-0.4078466
gemaps_part_diaper.csv,b0324aa815472c786d397808fe060b75_Diaper-Change_94_female_181026_359520.wav_features_GeMAPSv01a.csv,1.058627,0.2604485,-82.05405,0.7797111,1.13547,-79.27991,-1.228295,0.408,-1.304945,47.12132,-97.87411,2.516548,1.591684,0.2614115,0.8067067,2.028285,1.063545,0.09524004,45.72125,9.533963,0.02173861,8.322365,6.166357,44.60477,-1.074494
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_181223_402786.wav_features_GeMAPSv01a.csv,0.7559685,0.09320785,-174.9086,0.1836177,0.4709162,-174.193,-0.3546057,0.4633333,-0.3648511,48.51939,-176.7746,11.50732,137.222,0.7532595,1.253389,0.93946,1.691069,0.1297097,40.60885,3.085045,0.00440878,18.77619,0.06840487,37.01207,-0.3533712
gemaps_part_diaper.csv,fb091c324a9b6e42d97d44d1e71d5ac3_Diaper-Change_38_female_181112_371180.wav_features_GeMAPSv01a.csv,0.6626705,0.297998,-134.3201,0.499449,1.270894,-132.067,-0.6512212,0.3433333,-0.6848803,53.03363,-165.1472,3.256062,1.510489,0.293106,1.030892,2.681419,0.7880925,0.1532729,51.53723,8.073644,-0.00310104,5.73127,4.188675,49.77757,-0.444115
gemaps_part_diaper.csv,160ad82b3eceb0361105763126d2d4c7_Diaper-Change_2_female_211224_1233131.wav_features_GeMAPSv01a.csv,1.108719,0.05814308,-143.4463,0.1232433,0.7484783,-142.5772,-0.6140038,0.49,-0.6264462,46.42187,-154.2685,3.141006,0.8530734,0.4785394,1.317669,1.739304,0.8928583,0.0639836,45.62178,7.104254,0.02286202,10.87152,6.721377,43.28086,-0.55515
gemaps_part_diaper.csv,e557bdfa75a91c67ba26ca99a1d243e7_Diaper-Change_20_male_180528_51759.wav_features_GeMAPSv01a.csv,0.5699414,0.09764177,-141.5138,0.2120619,0.5756394,-142.0714,-0.6188534,0.2791667,-0.6091061,46.95355,-146.7123,3.574436,2.525578,0.1730346,1.266263,0.8868798,0.9445812,0.1966558,46.07038,6.615446,0.01798802,3.022591,3.009459,43.37912,-0.5928784
gemaps_part_diaper.csv,22fda046cca01aabf35fd6f615c021fe_Diaper-Change_85_female_180630_171846.wav_features_GeMAPSv01a.csv,1.29689,0.1282994,-139.4673,0.2434455,0.5373783,-137.3297,-0.5748144,0.4414285,-0.6066594,49.77717,-140.4711,6.088634,-0.2125344,0.4238406,1.110117,0.9770333,0.5423164,0.1560757,45.51561,13.7856,-0.0221651,8.00688,-16.56289,43.68853,-0.6434808
gemaps_part_diaper.csv,56d4877317f803e70840f89d8b55e38f_Diaper-Change_701_male_210826_1112786.wav_features_GeMAPSv01a.csv,0.56391,0.4121632,-32.1599,1.230374,1.193684,-34.24919,-2.120178,0.335,-1.954068,51.34499,-27.57721,3.492138,4.455997,0.065,0.6261127,1.576061,0.6986539,0.04204407,50.31009,8.061405,-0.005029183,4.806989,1.629668,47.85285,-2.642972
gemaps_part_diaper.csv,343ce837e3569044318d4d24d9d66ea0_Diaper-Change_NO-AGE_NO-GENDER_180516_17755.wav_features_GeMAPSv01a.csv,0.8566334,0.3392368,-113.6125,0.4560647,1.152918,-114.9128,-0.9149331,0.7125,-0.8897827,49.62733,-127.4107,2.28577,0.5501686,0.5768178,0.9386709,2.47706,0.5670717,0.0236469,48.82674,11.14753,0.0226416,10.11355,12.32375,47.34156,-0.7693666
gemaps_part_diaper.csv,0ceae93455efdf2828a51c31fa3688d6_Diaper-Change_3_female_180615_126737.wav_features_GeMAPSv01a.csv,0.5187411,0.06679486,-102.0992,0.1772154,0.4213343,-100.0895,-0.9276158,0.228,-0.9691578,49.13982,-111.9879,10.4351,9.943818,0.3047884,1.22105,0.6688315,1.44529,0.1394107,43.32637,5.076685,0.01208297,2.904692,1.591819,38.70472,-0.8425586
gemaps_part_diaper.csv,5f5aaeba55da2b3b2f1e1438519724b0_Diaper-Change_13_male_210423_1011780.wav_features_GeMAPSv01a.csv,0.6305373,0.1992381,-56.33383,0.6608629,0.604699,-53.39441,-1.555268,0.16125,-1.673887,46.03537,-59.25467,4.660984,0.5242188,0.1601123,0.6368132,1.000752,1.266033,0.08443283,43.70794,4.522636,0.03255427,2.796344,7.457668,41.37439,-1.601326
gemaps_part_diaper.csv,dc76eebc2747aa61d40f68f3ffa5b4a2_Diaper-Change_28_male_180910_321649.wav_features_GeMAPSv01a.csv,0.8764187,0.2764402,-87.08567,1.061186,1.236135,-86.17828,-1.12253,0.2928571,-1.143761,48.15596,-94.68174,2.48288,1.670779,0.2212119,0.7398376,2.114061,0.853164,0.1061841,47.08509,8.546367,0.01259534,7.366756,5.271088,45.67308,-1.049659
gemaps_part_diaper.csv,7928ee3e1d3e3d1d9fa71579a5631e7e_Diaper-Change_125_male_180812_285918.wav_features_GeMAPSv01a.csv,0.9677479,0.5695499,-37.83722,0.9377124,1.101011,-38.91785,-1.945536,0.2,-1.878141,54.36298,-55.43698,4.76704,2.582041,0.07582875,0.6154004,1.651528,0.6555344,0.04576012,50.66763,12.31224,0.001776805,6.681209,2.3172,49.59594,-1.648312
gemaps_part_diaper.csv,6ce0543d737961604049ffebc8a08b55_Diaper-Change_25_male_181121_377501.wav_features_GeMAPSv01a.csv,0.814892,0.1933656,-69.22481,1.078582,1.012747,-68.05563,-1.250388,0.2433333,-1.284101,49.49243,-62.83744,1.522625,-0.6958725,0.1373155,0.6630759,1.791754,0.4966794,0.04942536,48.93894,13.20084,0.007460698,7.071545,-5.611801,47.96981,-1.521206
gemaps_part_diaper.csv,201d29d1f1c10e12237294ba7504f1bc_Diaper-Change_46_male_180708_213502.wav_features_GeMAPSv01a.csv,0.6739016,0.1886007,-101.7602,0.841805,0.8466931,-102.5021,-0.938137,0.224,-0.9224171,45.42136,-107.8503,3.571739,3.303048,0.1435409,0.7877128,1.575782,1.045116,0.08370367,43.33148,5.827951,0.008582711,5.629972,2.120823,41.84962,-0.8821807
gemaps_part_diaper.csv,23f558a6cd82c0cb1529c1107fe3c1ca_Diaper-Change_26_female_180908_319905.wav_features_GeMAPSv01a.csv,0.4117169,0.04664993,-169.6465,0.07465579,0.08331015,-168.8551,-0.3853962,0.49125,-0.3963756,46.09259,-169.5376,12.50215,-0.3701972,0.3143421,0.465421,0.12226,1.255081,0.1501113,45.91989,5.218305,0.001914293,0.4801308,-9.684796,33.59044,-0.4100666
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180527_47159.wav_features_GeMAPSv01a.csv,1.150207,0.1619792,-116.7254,0.2678569,0.7493126,-113.8418,-0.8372332,0.4616667,-0.88858,48.36739,-128.0707,4.79414,0.7922189,0.6131453,1.061363,1.392864,0.6363485,0.112904,46.34048,9.922329,0.02262876,6.963428,10.10652,43.57325,-0.7588025
gemaps_part_diaper.csv,6715700099157828f8720457c4f87000_Diaper-Change_44_male_210917_1131593.wav_features_GeMAPSv01a.csv,0.7944269,0.4315785,-119.6405,0.8406829,1.232485,-119.5785,-0.8009288,0.4028571,-0.8006926,51.20657,-149.6194,3.008312,1.565736,0.2680999,0.7653772,2.044468,0.8997682,0.04426343,50.03503,8.998135,0.005780468,9.379568,5.197475,48.19826,-0.5812505
gemaps_part_diaper.csv,23b84de31f8a83e6dc0358c657a9842f_Diaper-Change_158_male_181225_408035.wav_features_GeMAPSv01a.csv,0.7123235,0.0803723,-119.9062,0.1550335,0.258505,-115.4203,-0.7188559,0.2855555,-0.7892279,43.17425,-118.2089,5.575512,-0.6530896,0.2957142,0.7930732,0.4877211,1.310099,0.1688974,38.84642,5.439254,-0.01442607,2.187082,-8.573727,37.59874,-0.8240629
gemaps_part_diaper.csv,19d8fb5fe6de73fdb61c4216208d7d8a_Diaper-Change_11_male_180607_92261.wav_features_GeMAPSv01a.csv,0.5902519,0.2757706,-65.70889,2.358059,1.761247,-62.8342,-1.364003,0.1318182,-1.455391,51.05468,-70.4249,2.981174,0.6714658,0.1218657,0.6095544,2.67274,1.455946,0.04013226,49.82228,4.196517,0.01655509,10.72262,5.468333,48.0735,-1.357097
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180711_225204.wav_features_GeMAPSv01a.csv,0.5911533,0.1362314,-94.31675,0.4330014,0.7823051,-95.10427,-1.034936,0.37,-1.016645,47.89138,-102.5522,2.572617,2.291884,0.4004581,0.9483641,1.60832,0.808516,0.03164324,46.89676,9.976125,0.02396402,3.368394,3.668327,45.31876,-0.96617
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180607_92344.wav_features_GeMAPSv01a.csv,1.139396,0.3534039,-102.7149,2.211121,1.950395,-101.4743,-0.9415114,0.2975,-0.9667898,47.35652,-112.489,1.850109,1.803597,0.264941,0.6810578,3.383475,0.9696307,0.06262812,46.39597,9.049078,0.00872454,17.17036,4.039818,45.50641,-0.8583004
gemaps_part_diaper.csv,12a47f75218d7f7e7971136c16571340_Diaper-Change_77_female_180530_62121.wav_features_GeMAPSv01a.csv,0.4750159,0.07687198,-134.2461,0.1064992,0.3639819,-137.6021,-0.7020516,0.3611111,-0.6660414,58.45961,-161.0318,11.89474,0.9627265,0.6620077,1.265823,0.6603583,1.595959,0.1093688,49.62484,1.910219,0.0110135,4.652197,11.52611,46.56487,-0.4853715
gemaps_part_diaper.csv,69c83828162bc0f00d33655dd50e5d47_Diaper-Change_53_male_181222_400243.wav_features_GeMAPSv01a.csv,0.6065115,1.25851,-36.93956,2.151036,2.11123,-32.17432,-1.983903,0.08444445,-2.350246,49.86359,-34.75996,2.516006,2.156542,0.03803831,0.4124304,3.017702,1.154755,0.05198932,48.44738,7.182745,0.01262253,15.31522,3.713963,47.34758,-2.318244
gemaps_part_diaper.csv,99729475ce0cd84cc973b76db82c8cde_Diaper-Change_257_female_190601_518694.wav_features_GeMAPSv01a.csv,0.7030165,0.81165,-138.376,1.331313,1.644276,-139.296,-0.6516567,0.36,-0.646632,49.50685,-161.945,18.05807,-4.780784,0.3801754,0.5596383,2.58067,1.195329,0.2298729,46.67,4.668123,-0.002404768,11.19561,-1.05847,31.44878,-0.4732782
gemaps_part_diaper.csv,3da79969728a1c8383956f053d005d88_Diaper-Change_30_female_211203_1208148.wav_features_GeMAPSv01a.csv,0.7894074,0.1321592,-89.81206,1.45914,1.370215,-90.02035,-1.098138,0.265,-1.097597,46.40305,-102.5402,1.455254,0.6192666,0.1782554,0.8234728,2.520814,1.590582,0.07298747,45.47751,3.622846,0.01713964,15.64134,8.257812,44.9478,-0.9496985
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_181220_398002.wav_features_GeMAPSv01a.csv,0.9636785,0.1086082,-103.0517,0.8218632,1.095342,-102.9594,-0.917029,0.234,-0.9190326,48.7134,-106.9693,4.727371,1.627568,0.2293992,0.9396482,1.829336,0.8072254,0.068813,46.21196,9.700112,0.0155638,10.43781,3.679599,43.98603,-0.9140285
gemaps_part_diaper.csv,973353cca875fd31df96c69b070d30fe_Diaper-Change_472_male_210530_1040927.wav_features_GeMAPSv01a.csv,0.756549,0.7245176,-22.68748,1.269045,1.512677,-22.24803,-3.728174,0.1383333,-3.842176,56.99886,-62.24183,5.893074,0.792732,0.1176742,0.6088388,2.431505,0.9189849,0.1233401,56.07208,7.891348,0.02445008,13.29945,17.98451,51.10578,-1.638166
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180527_47801.wav_features_GeMAPSv01a.csv,0.6860371,0.4612289,-49.67056,0.6425816,0.6126322,-46.29755,-1.177835,0.1966667,-1.299087,46.72762,-37.37885,1.977371,-0.3328694,0.1146977,0.4134884,0.8037631,0.6373025,0.05656407,45.68523,13.61548,-0.009736777,2.121223,-15.8459,44.75025,-1.846193
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180703_185381.wav_features_GeMAPSv01a.csv,0.5280651,0.1206192,-133.83,0.2678503,0.2695506,-133.1562,-0.6386939,0.3366667,-0.6479503,45.94516,-132.6547,3.966148,-1.099261,0.2948446,0.5202216,0.4050044,1.058606,0.1032248,44.64464,7.595842,0.003417284,1.11909,-7.220499,41.97901,-0.6885034
gemaps_part_diaper.csv,37b0fe8bc3b9a5a5551be90fa1645427_Diaper-Change_NO-AGE_NO-GENDER_211106_1175643.wav_features_GeMAPSv01a.csv,0.6604127,1.390475,-9.561353,2.032143,1.878395,-5.570405,-7.055308,0.096,-12.3441,52.31748,-31.33348,4.625191,0.4398769,0.04079216,0.3612587,2.394736,1.102049,0.1289196,50.64415,6.480151,0.01930805,7.967972,21.52953,47.69229,-2.432877
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180716_236068.wav_features_GeMAPSv01a.csv,0.7843692,0.3725875,-132.2285,0.5763744,0.8280392,-131.0888,-0.6706277,0.3675,-0.6935955,52.02963,-142.3573,10.38406,-16.33307,0.4061019,0.970637,0.9667877,1.199181,0.1476922,47.87347,8.276565,-0.00169692,7.300486,-0.8032087,41.64558,-0.6294258
gemaps_part_diaper.csv,01b32f3aecb6e26f7b95a76236068878_Diaper-Change_37_female_220304_1316779.wav_features_GeMAPSv01a.csv,0.6220418,0.109908,-86.65486,0.189191,0.4210239,-83.36321,-1.036267,0.1475,-1.108405,49.43494,-86.1927,14.48708,-1.672419,0.1647789,1.256933,0.6243992,1.012408,0.1560615,43.16851,7.451147,-7.10E-05,2.926126,-3.93205,34.94786,-1.115477
gemaps_part_diaper.csv,035c7ab7aca9f0f5a9a167fafbd4d989_Diaper-Change_NO-AGE_male_210905_1121443.wav_features_GeMAPSv01a.csv,0.5909728,0.02950235,-102.5045,0.09484438,0.1364022,-102.5838,-0.8951198,0.2775,-0.9293547,52.41872,-123.5794,3.497864,37.74238,0.3797943,0.8509319,0.2357207,1.208882,0.05853795,51.28376,7.8627,0.01510486,0.9579686,0.3225181,48.92086,-0.7754635
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180526_44606.wav_features_GeMAPSv01a.csv,0.8087316,0.37383,-106.2258,0.8458281,0.9468437,-109.3167,-0.9887885,0.2988889,-0.9432793,52.59665,-174.1518,2.258331,0.515556,0.3097829,0.6258362,1.559132,1.143305,0.06770194,52.01202,6.512731,0.02574471,7.524879,14.7461,50.33832,-0.3971935
gemaps_part_diaper.csv,644911f52b74618ebffca02471bac983_Diaper-Change_11_male_180602_73719.wav_features_GeMAPSv01a.csv,0.8140576,0.7233149,-40.09943,2.601386,2.212723,-46.37201,-2.320513,0.1642857,-1.920139,56.27272,-82.90697,12.28793,0.5252289,0.1154936,0.5092841,3.188381,2.241113,0.133647,47.63573,0.5410427,0.01523851,14.63301,17.34767,43.98478,-1.113983
gemaps_part_diaper.csv,0f5c69e408164906ab40849d375431f3_Diaper-Change_35_female_210604_1044528.wav_features_GeMAPSv01a.csv,1.056782,0.4541785,-62.44916,2.151848,1.867903,-63.77555,-1.339865,0.09999999,-1.306061,48.48436,-64.73061,3.993374,-5.898038,0.07327503,0.6502479,2.984432,0.8510813,0.09250909,46.07555,9.211515,0.000292857,12.79353,-1.522111,44.49099,-1.438585
gemaps_part_diaper.csv,1f12bde6b34f827558c4547a8b89c651_Diaper-Change_5_female_211218_1225881.wav_features_GeMAPSv01a.csv,0.4198827,0.1474138,-122.8753,0.2448738,0.2618148,-120.6211,-0.6706656,0.1976923,-0.7029885,51.17608,-139.1644,25.2355,-0.7100221,0.1888489,0.5771447,0.3750285,1.239642,0.230396,50.22506,7.209814,-0.01904902,1.795747,-12.52792,25.94058,-0.6153474
gemaps_part_diaper.csv,1c61cc37bab5e65134912889c490ef8b_Diaper-Change_16_male_180523_30795.wav_features_GeMAPSv01a.csv,0.5102872,0.02955735,-147.1316,0.07429983,0.07429006,-144.3288,-0.5167619,0.2945454,-0.5545354,17.31151,-142.013,1.135248,-0.2390406,0.2593125,0.6507756,0.1031723,0.8576891,0.1577364,16.74599,2.597619,0.01572501,0.4911283,-10.88131,16.17626,-0.5902864
gemaps_part_diaper.csv,NO-EMAIL_Diaper-Change_NO-AGE_NO-GENDER_180707_211241.wav_features_GeMAPSv01a.csv,0.6792199,0.4456196,-80.3924,0.9737269,1.421752,-72.57456,-1.063141,0.1427273,-1.256072,56.65126,-139.7847,6.143639,19.37885,0.08592712,0.7641886,2.716281,0.9794925,0.08406892,54.63512,8.181533,-0.006558954,10.88265,0.6331463,50.50762,-0.6488502
gemaps_part_diaper.csv,1cc14e1ca5abde3b8c5ca7ec78b1eca4_Diaper-Change_128_male_210828_1114394.wav_features_GeMAPSv01a.csv,0.4272053,0.474841,-84.3749,1.598085,1.637455,-78.04715,-1.181938,0.25625,-1.355528,57.16719,-112.4301,9.986767,0.7182214,0.320544,0.7139248,3.112628,1.242348,0.1070341,50.2417,6.286857,0.01589943,8.777942,13.34757,47.18042,-0.8517698
gemaps_part_diaper.csv,39c78ebad529423c1130713fa72a8b8a_Diaper-Change_38_male_220303_1315665.wav_features_GeMAPSv01a.csv,0.6492588,0.1614934,-69.88348,0.4541577,0.4455142,-68.76855,-1.270437,0.2157143,-1.304551,48.48623,-77.65237,5.04604,-2.125289,0.2091382,0.6068321,0.6653293,0.9274862,0.1021623,47.99877,6.616163,0.01083586,1.543959,-2.975431,43.44019,-1.220717
gemaps_part_diaper.csv,348b145f558a01863913fa5d285b76a4_Diaper-Change_27_female_180718_244758.wav_features_GeMAPSv01a.csv,1.168895,0.137649,-100.2755,0.7521975,0.8036371,-96.31335,-0.9271782,0.3716667,-1.001578,47.59987,-114.2076,4.91024,-1.568188,0.2615605,0.8752766,1.354079,0.5389761,0.1083744,44.40654,12.10803,-0.002291374,3.792279,-5.643904,42.68963,-0.8751237
gemaps_part_diaper.csv,6a685586c444f9f21e7f3f9bffa97fe8_Diaper-Change_68_female_190617_537888.wav_features_GeMAPSv01a.csv,0.5885556,0.08942847,-100.1945,0.4818845,0.9126166,-99.93539,-0.979263,0.233,-0.9843078,51.65021,-119.5995,37.76091,2.518798,0.2071255,1.012913,1.980788,1.253383,0.3787321,47.62029,4.801596,0.0185974,7.363417,6.581707,13.8893,-0.7694439
gemaps_part_diaper.csv,ddbf77d037fdc660e90f37f65f293b41_Diaper-Change_24_male_180628_145480.wav_features_GeMAPSv01a.csv,0.418243,0.3103748,-95.91691,0.8441369,0.79821,-98.10593,-1.018724,0.222,-0.9758462,50.72707,-105.8607,2.159222,0.6469259,0.2445322,0.5601326,1.201627,1.30249,0.04793731,49.72569,2.628952,0.01608103,3.21824,8.824349,48.56784,-0.8637137
gemaps_part_diaper.csv,3e8f1b3ac8a364c329321b0b1b435de1_Diaper-Change_285_male_211106_1176570.wav_features_GeMAPSv01a.csv,0.6778755,0.7187064,-56.17918,1.598601,1.759911,-53.78571,-1.44664,0.113,-1.533817,46.38821,-54.9454,2.134224,10.27721,0.08683894,0.6429971,2.903414,0.7776682,0.05334225,45.61246,7.742742,0.005032632,20.76782,0.6043624,44.25399,-1.589689
gemaps_part_diaper.csv,188f67bb3b0ed809f19c1708ccc4712c_Diaper-Change_NO-AGE_male_210310_971700.wav_features_GeMAPSv01a.csv,0.9971803,0.2499822,-129.9331,0.3458652,0.8181229,-129.2629,-0.735045,0.43,-0.745558,48.68977,-129.3321,10.15164,1.857948,0.2297203,1.205928,1.036567,0.6949944,0.1413455,44.67191,9.980458,0.0201353,1.767524,6.646633,38.53813,-0.7649488
gemaps_part_diaper.csv,4f4a2052f4a271cf286a77132cb112c6_Diaper-Change_210_female_180717_243770.wav_features_GeMAPSv01a.csv,0.7509597,0.323406,-74.43775,0.9476104,1.34616,-75.49594,-1.262413,0.21,-1.237775,47.11258,-79.94246,6.366596,-8.393667,0.1107926,0.8272176,2.341284,0.898629,0.1541042,44.22154,8.041435,-0.001874206,8.598458,-1.019673,40.74599,-1.236892
gemaps_part_diaper.csv,a34910c108690a6040fb77c8f750af65_Diaper-Change_225_female_180527_49996.wav_features_GeMAPSv01a.csv,0.4872621,0.3218594,-111.9883,0.6384384,0.7143114,-110.8504,-0.7770798,0.143125,-0.8026544,42.90146,-109.4851,7.477509,-0.5107419,0.1677319,0.7427615,0.9541302,1.572154,0.1759379,38.74162,4.964001,-0.02125167,5.277188,-11.203,35.42395,-0.8692301
